"","LHD","EFm","County","long","lat","group","order","region"
"885","Southwest Utah",-1.43348477936242,"kane",-110.729827880859,37.4485206604004,13,599,"utah"
"886","Southwest Utah",-1.43348477936242,"kane",-110.689720153809,37.4084129333496,13,600,"utah"
"887","Southwest Utah",-1.43348477936242,"kane",-110.712631225586,37.3912239074707,13,601,"utah"
"888","Southwest Utah",-1.43348477936242,"kane",-110.741287231445,37.3912239074707,13,602,"utah"
"889","Southwest Utah",-1.43348477936242,"kane",-110.718360900879,37.345386505127,13,603,"utah"
"890","Southwest Utah",-1.43348477936242,"kane",-110.764198303223,37.3167419433594,13,604,"utah"
"891","Southwest Utah",-1.43348477936242,"kane",-110.844413757324,37.3339309692383,13,605,"utah"
"892","Southwest Utah",-1.43348477936242,"kane",-110.85587310791,37.3224716186523,13,606,"utah"
"893","Southwest Utah",-1.43348477936242,"kane",-110.832954406738,37.2766342163086,13,607,"utah"
"894","Southwest Utah",-1.43348477936242,"kane",-110.850143432617,37.2709045410156,13,608,"utah"
"895","Southwest Utah",-1.43348477936242,"kane",-110.861602783203,37.2537155151367,13,609,"utah"
"896","Southwest Utah",-1.43348477936242,"kane",-110.884521484375,37.2307968139648,13,610,"utah"
"897","Southwest Utah",-1.43348477936242,"kane",-110.884521484375,37.1849594116211,13,611,"utah"
"898","Southwest Utah",-1.43348477936242,"kane",-110.890251159668,37.1563148498535,13,612,"utah"
"899","Southwest Utah",-1.43348477936242,"kane",-110.918899536133,37.1677703857422,13,613,"utah"
"900","Southwest Utah",-1.43348477936242,"kane",-110.976196289062,37.0990142822266,13,614,"utah"
"901","Southwest Utah",-1.43348477936242,"kane",-111.039215087891,37.0818290710449,13,615,"utah"
"902","Southwest Utah",-1.43348477936242,"kane",-111.102249145508,37.0990142822266,13,616,"utah"
"903","Southwest Utah",-1.43348477936242,"kane",-111.130889892578,37.0875587463379,13,617,"utah"
"904","Southwest Utah",-1.43348477936242,"kane",-111.176727294922,37.0932884216309,13,618,"utah"
"905","Southwest Utah",-1.43348477936242,"kane",-111.21110534668,37.058910369873,13,619,"utah"
"906","Southwest Utah",-1.43348477936242,"kane",-111.245483398438,37.058910369873,13,620,"utah"
"907","Southwest Utah",-1.43348477936242,"kane",-111.234031677246,37.0245323181152,13,621,"utah"
"908","Southwest Utah",-1.43348477936242,"kane",-111.256942749023,37.0302619934082,13,622,"utah"
"909","Southwest Utah",-1.43348477936242,"kane",-111.274139404297,37.0531806945801,13,623,"utah"
"910","Southwest Utah",-1.43348477936242,"kane",-111.297050476074,37.0531806945801,13,624,"utah"
"911","Southwest Utah",-1.43348477936242,"kane",-111.297050476074,37.0359916687012,13,625,"utah"
"912","Southwest Utah",-1.43348477936242,"kane",-111.319969177246,37.0016136169434,13,626,"utah"
"913","Southwest Utah",-1.43348477936242,"kane",-111.411643981934,37.0016136169434,13,627,"utah"
"914","Southwest Utah",-1.43348477936242,"kane",-111.686668395996,37.0016136169434,13,628,"utah"
"915","Southwest Utah",-1.43348477936242,"kane",-111.950225830078,37.0016136169434,13,629,"utah"
"916","Southwest Utah",-1.43348477936242,"kane",-112.208053588867,36.9958839416504,13,630,"utah"
"917","Southwest Utah",-1.43348477936242,"kane",-112.414321899414,36.9958839416504,13,631,"utah"
"918","Southwest Utah",-1.43348477936242,"kane",-112.540374755859,36.9958839416504,13,632,"utah"
"919","Southwest Utah",-1.43348477936242,"kane",-112.729446411133,37.0016136169434,13,633,"utah"
"920","Southwest Utah",-1.43348477936242,"kane",-112.907066345215,36.9958839416504,13,634,"utah"
"921","Southwest Utah",-1.43348477936242,"kane",-112.901336669922,37.0875587463379,13,635,"utah"
"922","Southwest Utah",-1.43348477936242,"kane",-112.895599365234,37.2766342163086,13,636,"utah"
"923","Southwest Utah",-1.43348477936242,"kane",-112.907066345215,37.2938232421875,13,637,"utah"
"924","Southwest Utah",-1.43348477936242,"kane",-112.907066345215,37.4427947998047,13,638,"utah"
"925","Southwest Utah",-1.43348477936242,"kane",-112.901336669922,37.5058174133301,13,639,"utah"
"926","Southwest Utah",-1.43348477936242,"kane",-112.901336669922,37.5459251403809,13,640,"utah"
"927","Southwest Utah",-1.43348477936242,"kane",-112.689338684082,37.5459251403809,13,641,"utah"
"928","Southwest Utah",-1.43348477936242,"kane",-112.345565795898,37.5516510009766,13,642,"utah"
"929","Southwest Utah",-1.43348477936242,"kane",-112.339836120605,37.5401954650879,13,643,"utah"
"930","Southwest Utah",-1.43348477936242,"kane",-111.847091674805,37.5287322998047,13,644,"utah"
"931","Southwest Utah",-1.43348477936242,"kane",-111.841361999512,37.5401954650879,13,645,"utah"
"932","Southwest Utah",-1.43348477936242,"kane",-111.256942749023,37.5344657897949,13,646,"utah"
"933","Southwest Utah",-1.43348477936242,"kane",-110.643882751465,37.5344657897949,13,647,"utah"
"934","Summit County",-2.99528366661588,"summit",-111.572067260742,40.6169776916504,22,1027,"utah"
"935","Summit County",-2.99528366661588,"summit",-111.600723266602,40.6685447692871,22,1028,"utah"
"936","Summit County",-2.99528366661588,"summit",-111.606452941895,40.7143821716309,22,1029,"utah"
"937","Summit County",-2.99528366661588,"summit",-111.640830993652,40.7774085998535,22,1030,"utah"
"938","Summit County",-2.99528366661588,"summit",-111.640830993652,40.7945976257324,22,1031,"utah"
"939","Summit County",-2.99528366661588,"summit",-111.549156188965,40.7888641357422,22,1032,"utah"
"940","Summit County",-2.99528366661588,"summit",-111.531959533691,40.7945976257324,22,1033,"utah"
"941","Summit County",-2.99528366661588,"summit",-111.480400085449,40.8576202392578,22,1034,"utah"
"942","Summit County",-2.99528366661588,"summit",-111.5205078125,40.8977279663086,22,1035,"utah"
"943","Summit County",-2.99528366661588,"summit",-111.531959533691,40.9321060180664,22,1036,"utah"
"944","Summit County",-2.99528366661588,"summit",-111.566337585449,40.9435653686523,22,1037,"utah"
"945","Summit County",-2.99528366661588,"summit",-111.600723266602,40.9722099304199,22,1038,"utah"
"946","Summit County",-2.99528366661588,"summit",-111.566337585449,41.0295066833496,22,1039,"utah"
"947","Summit County",-2.99528366661588,"summit",-111.446014404297,41.0868034362793,22,1040,"utah"
"948","Summit County",-2.99528366661588,"summit",-111.417373657227,41.0810737609863,22,1041,"utah"
"949","Summit County",-2.99528366661588,"summit",-111.388725280762,41.1039924621582,22,1042,"utah"
"950","Summit County",-2.99528366661588,"summit",-111.377265930176,41.144100189209,22,1043,"utah"
"951","Summit County",-2.99528366661588,"summit",-111.360076904297,41.1612892150879,22,1044,"utah"
"952","Summit County",-2.99528366661588,"summit",-111.314239501953,41.138370513916,22,1045,"utah"
"953","Summit County",-2.99528366661588,"summit",-111.268402099609,41.144100189209,22,1046,"utah"
"954","Summit County",-2.99528366661588,"summit",-111.245483398438,41.1670188903809,22,1047,"utah"
"955","Summit County",-2.99528366661588,"summit",-111.216835021973,41.1612892150879,22,1048,"utah"
"956","Summit County",-2.99528366661588,"summit",-111.170997619629,41.1842079162598,22,1049,"utah"
"957","Summit County",-2.99528366661588,"summit",-111.113700866699,41.2128524780273,22,1050,"utah"
"958","Summit County",-2.99528366661588,"summit",-111.096519470215,41.2357711791992,22,1051,"utah"
"959","Summit County",-2.99528366661588,"summit",-111.056411743164,41.2300453186035,22,1052,"utah"
"960","Summit County",-2.99528366661588,"summit",-111.056411743164,40.9951286315918,22,1053,"utah"
"961","Summit County",-2.99528366661588,"summit",-110.053733825684,41.000862121582,22,1054,"utah"
"962","Summit County",-2.99528366661588,"summit",-110.00789642334,41.000862121582,22,1055,"utah"
"963","Summit County",-2.99528366661588,"summit",-110.00789642334,40.8117828369141,22,1056,"utah"
"964","Summit County",-2.99528366661588,"summit",-110.048004150391,40.8175163269043,22,1057,"utah"
"965","Summit County",-2.99528366661588,"summit",-110.122489929199,40.8060531616211,22,1058,"utah"
"966","Summit County",-2.99528366661588,"summit",-110.248542785645,40.8404350280762,22,1059,"utah"
"967","Summit County",-2.99528366661588,"summit",-110.357398986816,40.8232421875,22,1060,"utah"
"968","Summit County",-2.99528366661588,"summit",-110.368865966797,40.7945976257324,22,1061,"utah"
"969","Summit County",-2.99528366661588,"summit",-110.443344116211,40.7888641357422,22,1062,"utah"
"970","Summit County",-2.99528366661588,"summit",-110.512100219727,40.7716789245605,22,1063,"utah"
"971","Summit County",-2.99528366661588,"summit",-110.51782989502,40.7602157592773,22,1064,"utah"
"972","Summit County",-2.99528366661588,"summit",-110.552207946777,40.7831344604492,22,1065,"utah"
"973","Summit County",-2.99528366661588,"summit",-110.569396972656,40.7659454345703,22,1066,"utah"
"974","Summit County",-2.99528366661588,"summit",-110.643882751465,40.7602157592773,22,1067,"utah"
"975","Summit County",-2.99528366661588,"summit",-110.666793823242,40.7373008728027,22,1068,"utah"
"976","Summit County",-2.99528366661588,"summit",-110.695449829102,40.7373008728027,22,1069,"utah"
"977","Summit County",-2.99528366661588,"summit",-110.775665283203,40.7373008728027,22,1070,"utah"
"978","Summit County",-2.99528366661588,"summit",-110.821502685547,40.7201080322266,22,1071,"utah"
"979","Summit County",-2.99528366661588,"summit",-110.895980834961,40.7373008728027,22,1072,"utah"
"980","Summit County",-2.99528366661588,"summit",-110.890251159668,40.7143821716309,22,1073,"utah"
"981","Summit County",-2.99528366661588,"summit",-110.918899536133,40.7143821716309,22,1074,"utah"
"982","Summit County",-2.99528366661588,"summit",-110.895980834961,40.691463470459,22,1075,"utah"
"983","Summit County",-2.99528366661588,"summit",-110.918899536133,40.6742744445801,22,1076,"utah"
"984","Summit County",-2.99528366661588,"summit",-110.941818237305,40.6742744445801,22,1077,"utah"
"985","Summit County",-2.99528366661588,"summit",-110.953277587891,40.6513557434082,22,1078,"utah"
"986","Summit County",-2.99528366661588,"summit",-110.999114990234,40.5997886657715,22,1079,"utah"
"987","Summit County",-2.99528366661588,"summit",-111.056411743164,40.5883293151855,22,1080,"utah"
"988","Summit County",-2.99528366661588,"summit",-111.130889892578,40.5883293151855,22,1081,"utah"
"989","Summit County",-2.99528366661588,"summit",-111.148086547852,40.5654106140137,22,1082,"utah"
"990","Summit County",-2.99528366661588,"summit",-111.165267944336,40.5596809387207,22,1083,"utah"
"991","Summit County",-2.99528366661588,"summit",-111.245483398438,40.5768699645996,22,1084,"utah"
"992","Summit County",-2.99528366661588,"summit",-111.388725280762,40.6513557434082,22,1085,"utah"
"993","Summit County",-2.99528366661588,"summit",-111.400184631348,40.680004119873,22,1086,"utah"
"994","Summit County",-2.99528366661588,"summit",-111.451751708984,40.680004119873,22,1087,"utah"
"995","Summit County",-2.99528366661588,"summit",-111.446014404297,40.6570854187012,22,1088,"utah"
"996","Summit County",-2.99528366661588,"summit",-111.468940734863,40.6513557434082,22,1089,"utah"
"997","Summit County",-2.99528366661588,"summit",-111.486122131348,40.6398963928223,22,1090,"utah"
"998","Summit County",-2.99528366661588,"summit",-111.497589111328,40.6112480163574,22,1091,"utah"
"999","Summit County",-2.99528366661588,"summit",-111.543426513672,40.6169776916504,22,1092,"utah"
"1000","Summit County",-2.99528366661588,"summit",-111.572067260742,40.6169776916504,22,1093,"utah"
"1001","Tooele County",-0.0378300895836903,"tooele",-112.488800048828,41.0868034362793,23,1095,"utah"
"1002","Tooele County",-0.0378300895836903,"tooele",-112.248161315918,40.7774085998535,23,1096,"utah"
"1003","Tooele County",-0.0378300895836903,"tooele",-112.21378326416,40.7373008728027,23,1097,"utah"
"1004","Tooele County",-0.0378300895836903,"tooele",-112.196594238281,40.7029228210449,23,1098,"utah"
"1005","Tooele County",-0.0378300895836903,"tooele",-112.196594238281,40.6398963928223,23,1099,"utah"
"1006","Tooele County",-0.0378300895836903,"tooele",-112.167945861816,40.6055183410645,23,1100,"utah"
"1007","Tooele County",-0.0378300895836903,"tooele",-112.196594238281,40.5654106140137,23,1101,"utah"
"1008","Tooele County",-0.0378300895836903,"tooele",-112.179412841797,40.4794692993164,23,1102,"utah"
"1009","Tooele County",-0.0378300895836903,"tooele",-112.21378326416,40.4622802734375,23,1103,"utah"
"1010","Tooele County",-0.0378300895836903,"tooele",-112.190864562988,40.4221725463867,23,1104,"utah"
"1011","Tooele County",-0.0378300895836903,"tooele",-112.208053588867,40.3935241699219,23,1105,"utah"
"1012","Tooele County",-0.0378300895836903,"tooele",-112.173675537109,40.3476905822754,23,1106,"utah"
"1013","Tooele County",-0.0378300895836903,"tooele",-112.202323913574,40.3247718811035,23,1107,"utah"
"1014","Tooele County",-0.0378300895836903,"tooele",-112.173675537109,40.238826751709,23,1108,"utah"
"1015","Tooele County",-0.0378300895836903,"tooele",-112.145027160645,40.2159080505371,23,1109,"utah"
"1016","Tooele County",-0.0378300895836903,"tooele",-112.167945861816,40.1356925964355,23,1110,"utah"
"1017","Tooele County",-0.0378300895836903,"tooele",-112.15648651123,40.1070442199707,23,1111,"utah"
"1018","Tooele County",-0.0378300895836903,"tooele",-112.173675537109,40.0898551940918,23,1112,"utah"
"1019","Tooele County",-0.0378300895836903,"tooele",-112.173675537109,40.0210990905762,23,1113,"utah"
"1020","Tooele County",-0.0378300895836903,"tooele",-112.202323913574,40.0153732299805,23,1114,"utah"
"1021","Tooele County",-0.0378300895836903,"tooele",-112.248161315918,39.9809951782227,23,1115,"utah"
"1022","Tooele County",-0.0378300895836903,"tooele",-112.293998718262,39.9580764770508,23,1116,"utah"
"1023","Tooele County",-0.0378300895836903,"tooele",-112.32837677002,39.9294281005859,23,1117,"utah"
"1024","Tooele County",-0.0378300895836903,"tooele",-112.351287841797,39.9065093994141,23,1118,"utah"
"1025","Tooele County",-0.0378300895836903,"tooele",-112.844032287598,39.9065093994141,23,1119,"utah"
"1026","Tooele County",-0.0378300895836903,"tooele",-113.353973388672,39.9007797241211,23,1120,"utah"
"1027","Tooele County",-0.0378300895836903,"tooele",-113.823799133301,39.9007797241211,23,1121,"utah"
"1028","Tooele County",-0.0378300895836903,"tooele",-114.035797119141,39.9007797241211,23,1122,"utah"
"1029","Tooele County",-0.0378300895836903,"tooele",-114.041519165039,40.1299629211426,23,1123,"utah"
"1030","Tooele County",-0.0378300895836903,"tooele",-114.041519165039,41.0065879821777,23,1124,"utah"
"1031","Tooele County",-0.0378300895836903,"tooele",-113.915466308594,41.000862121582,23,1125,"utah"
"1032","Tooele County",-0.0378300895836903,"tooele",-113.462829589844,41.000862121582,23,1126,"utah"
"1033","Tooele County",-0.0378300895836903,"tooele",-112.872688293457,41.000862121582,23,1127,"utah"
"1034","Tooele County",-0.0378300895836903,"tooele",-112.632049560547,41.0524253845215,23,1128,"utah"
"1035","Tooele County",-0.0378300895836903,"tooele",-112.488800048828,41.0868034362793,23,1129,"utah"
"1036","TriCounty",9.45094049849578,"uintah",-109.984977722168,40.8060531616211,24,1131,"utah"
"1037","TriCounty",9.45094049849578,"uintah",-109.956329345703,40.7945976257324,24,1132,"utah"
"1038","TriCounty",9.45094049849578,"uintah",-109.939140319824,40.7774085998535,24,1133,"utah"
"1039","TriCounty",9.45094049849578,"uintah",-109.899032592773,40.7659454345703,24,1134,"utah"
"1040","TriCounty",9.45094049849578,"uintah",-109.85319519043,40.7659454345703,24,1135,"utah"
"1041","TriCounty",9.45094049849578,"uintah",-109.841735839844,40.7716789245605,24,1136,"utah"
"1042","TriCounty",9.45094049849578,"uintah",-109.824554443359,40.7774085998535,24,1137,"utah"
"1043","TriCounty",9.45094049849578,"uintah",-109.807357788086,40.7774085998535,24,1138,"utah"
"1044","TriCounty",9.45094049849578,"uintah",-109.778717041016,40.7774085998535,24,1139,"utah"
"1045","TriCounty",9.45094049849578,"uintah",-109.761520385742,40.7831344604492,24,1140,"utah"
"1046","TriCounty",9.45094049849578,"uintah",-109.750068664551,40.7945976257324,24,1141,"utah"
"1047","TriCounty",9.45094049849578,"uintah",-109.721412658691,40.8003273010254,24,1142,"utah"
"1048","TriCounty",9.45094049849578,"uintah",-109.664123535156,40.8060531616211,24,1143,"utah"
"1049","TriCounty",9.45094049849578,"uintah",-109.606826782227,40.8232421875,24,1144,"utah"
"1050","TriCounty",9.45094049849578,"uintah",-109.55525970459,40.8232421875,24,1145,"utah"
"1051","TriCounty",9.45094049849578,"uintah",-109.526611328125,40.8175163269043,24,1146,"utah"
"1052","TriCounty",9.45094049849578,"uintah",-109.515151977539,40.8117828369141,24,1147,"utah"
"1053","TriCounty",9.45094049849578,"uintah",-109.515151977539,40.8003273010254,24,1148,"utah"
"1054","TriCounty",9.45094049849578,"uintah",-109.532341003418,40.7945976257324,24,1149,"utah"
"1055","TriCounty",9.45094049849578,"uintah",-109.543800354004,40.7831344604492,24,1150,"utah"
"1056","TriCounty",9.45094049849578,"uintah",-109.538070678711,40.7602157592773,24,1151,"utah"
"1057","TriCounty",9.45094049849578,"uintah",-109.526611328125,40.7487602233887,24,1152,"utah"
"1058","TriCounty",9.45094049849578,"uintah",-109.509422302246,40.7315711975098,24,1153,"utah"
"1059","TriCounty",9.45094049849578,"uintah",-109.49796295166,40.7086524963379,24,1154,"utah"
"1060","TriCounty",9.45094049849578,"uintah",-109.469314575195,40.7086524963379,24,1155,"utah"
"1061","TriCounty",9.45094049849578,"uintah",-109.44066619873,40.7086524963379,24,1156,"utah"
"1062","TriCounty",9.45094049849578,"uintah",-109.429206848145,40.7201080322266,24,1157,"utah"
"1063","TriCounty",9.45094049849578,"uintah",-109.429206848145,40.7373008728027,24,1158,"utah"
"1064","TriCounty",9.45094049849578,"uintah",-109.423484802246,40.7487602233887,24,1159,"utah"
"1065","TriCounty",9.45094049849578,"uintah",-109.406288146973,40.7544898986816,24,1160,"utah"
"1066","TriCounty",9.45094049849578,"uintah",-109.406288146973,40.7659454345703,24,1161,"utah"
"1067","TriCounty",9.45094049849578,"uintah",-109.377647399902,40.7774085998535,24,1162,"utah"
"1068","TriCounty",9.45094049849578,"uintah",-109.371917724609,40.7888641357422,24,1163,"utah"
"1069","TriCounty",9.45094049849578,"uintah",-109.360450744629,40.8347015380859,24,1164,"utah"
"1070","TriCounty",9.45094049849578,"uintah",-109.188568115234,40.8347015380859,24,1165,"utah"
"1071","TriCounty",9.45094049849578,"uintah",-109.188568115234,40.7774085998535,24,1166,"utah"
"1072","TriCounty",9.45094049849578,"uintah",-109.182838439941,40.7774085998535,24,1167,"utah"
"1073","TriCounty",9.45094049849578,"uintah",-109.165649414062,40.7716789245605,24,1168,"utah"
"1074","TriCounty",9.45094049849578,"uintah",-109.15991973877,40.6742744445801,24,1169,"utah"
"1075","TriCounty",9.45094049849578,"uintah",-109.154190063477,40.6685447692871,24,1170,"utah"
"1076","TriCounty",9.45094049849578,"uintah",-109.148460388184,40.6628150939941,24,1171,"utah"
"1077","TriCounty",9.45094049849578,"uintah",-109.056785583496,40.6570854187012,24,1172,"utah"
"1078","TriCounty",9.45094049849578,"uintah",-109.056785583496,40.2216377258301,24,1173,"utah"
"1079","TriCounty",9.45094049849578,"uintah",-109.056785583496,39.6544075012207,24,1174,"utah"
"1080","TriCounty",9.45094049849578,"uintah",-109.062515258789,39.4997100830078,24,1175,"utah"
"1081","TriCounty",9.45094049849578,"uintah",-109.114082336426,39.4882507324219,24,1176,"utah"
"1082","TriCounty",9.45094049849578,"uintah",-109.154190063477,39.4939804077148,24,1177,"utah"
"1083","TriCounty",9.45094049849578,"uintah",-109.182838439941,39.4939804077148,24,1178,"utah"
"1084","TriCounty",9.45094049849578,"uintah",-109.211486816406,39.471061706543,24,1179,"utah"
"1085","TriCounty",9.45094049849578,"uintah",-109.245864868164,39.4825248718262,24,1180,"utah"
"1086","TriCounty",9.45094049849578,"uintah",-109.291702270508,39.46533203125,24,1181,"utah"
"1087","TriCounty",9.45094049849578,"uintah",-109.755790710449,39.471061706543,24,1182,"utah"
"1088","TriCounty",9.45094049849578,"uintah",-110.030815124512,39.471061706543,24,1183,"utah"
"1089","TriCounty",9.45094049849578,"uintah",-110.036544799805,39.5168991088867,24,1184,"utah"
"1090","TriCounty",9.45094049849578,"uintah",-110.053733825684,39.5398178100586,24,1185,"utah"
"1091","TriCounty",9.45094049849578,"uintah",-110.036544799805,39.5627365112305,24,1186,"utah"
"1092","TriCounty",9.45094049849578,"uintah",-110.042274475098,39.5856552124023,24,1187,"utah"
"1093","TriCounty",9.45094049849578,"uintah",-110.025085449219,39.6142997741699,24,1188,"utah"
"1094","TriCounty",9.45094049849578,"uintah",-110.030815124512,39.6372184753418,24,1189,"utah"
"1095","TriCounty",9.45094049849578,"uintah",-109.979248046875,39.6658706665039,24,1190,"utah"
"1096","TriCounty",9.45094049849578,"uintah",-109.996437072754,39.6887893676758,24,1191,"utah"
"1097","TriCounty",9.45094049849578,"uintah",-109.956329345703,39.7002449035645,24,1192,"utah"
"1098","TriCounty",9.45094049849578,"uintah",-109.944869995117,39.7288932800293,24,1193,"utah"
"1099","TriCounty",9.45094049849578,"uintah",-109.944869995117,39.780460357666,24,1194,"utah"
"1100","TriCounty",9.45094049849578,"uintah",-109.933410644531,39.7976493835449,24,1195,"utah"
"1101","TriCounty",9.45094049849578,"uintah",-109.899032592773,39.7976493835449,24,1196,"utah"
"1102","TriCounty",9.45094049849578,"uintah",-109.881843566895,39.8033790588379,24,1197,"utah"
"1103","TriCounty",9.45094049849578,"uintah",-109.89330291748,39.8148345947266,24,1198,"utah"
"1104","TriCounty",9.45094049849578,"uintah",-109.984977722168,39.8091087341309,24,1199,"utah"
"1105","TriCounty",9.45094049849578,"uintah",-109.984977722168,40.8060531616211,24,1200,"utah"
"1106","TriCounty",9.45094049849578,"daggett",-109.984977722168,40.8060531616211,5,144,"utah"
"1107","TriCounty",9.45094049849578,"daggett",-110.00789642334,40.8117828369141,5,145,"utah"
"1108","TriCounty",9.45094049849578,"daggett",-110.00789642334,41.000862121582,5,146,"utah"
"1109","TriCounty",9.45094049849578,"daggett",-109.051063537598,40.9951286315918,5,147,"utah"
"1110","TriCounty",9.45094049849578,"daggett",-109.056785583496,40.6570854187012,5,148,"utah"
"1111","TriCounty",9.45094049849578,"daggett",-109.148460388184,40.6628150939941,5,149,"utah"
"1112","TriCounty",9.45094049849578,"daggett",-109.154190063477,40.6685447692871,5,150,"utah"
"1113","TriCounty",9.45094049849578,"daggett",-109.15991973877,40.6742744445801,5,151,"utah"
"1114","TriCounty",9.45094049849578,"daggett",-109.165649414062,40.7716789245605,5,152,"utah"
"1115","TriCounty",9.45094049849578,"daggett",-109.182838439941,40.7774085998535,5,153,"utah"
"1116","TriCounty",9.45094049849578,"daggett",-109.188568115234,40.7774085998535,5,154,"utah"
"1117","TriCounty",9.45094049849578,"daggett",-109.188568115234,40.8347015380859,5,155,"utah"
"1118","TriCounty",9.45094049849578,"daggett",-109.360450744629,40.8347015380859,5,156,"utah"
"1119","TriCounty",9.45094049849578,"daggett",-109.371917724609,40.7888641357422,5,157,"utah"
"1120","TriCounty",9.45094049849578,"daggett",-109.377647399902,40.7774085998535,5,158,"utah"
"1121","TriCounty",9.45094049849578,"daggett",-109.406288146973,40.7659454345703,5,159,"utah"
"1122","TriCounty",9.45094049849578,"daggett",-109.406288146973,40.7544898986816,5,160,"utah"
"1123","TriCounty",9.45094049849578,"daggett",-109.423484802246,40.7487602233887,5,161,"utah"
"1124","TriCounty",9.45094049849578,"daggett",-109.429206848145,40.7373008728027,5,162,"utah"
"1125","TriCounty",9.45094049849578,"daggett",-109.429206848145,40.7201080322266,5,163,"utah"
"1126","TriCounty",9.45094049849578,"daggett",-109.44066619873,40.7086524963379,5,164,"utah"
"1127","TriCounty",9.45094049849578,"daggett",-109.469314575195,40.7086524963379,5,165,"utah"
"1128","TriCounty",9.45094049849578,"daggett",-109.49796295166,40.7086524963379,5,166,"utah"
"1129","TriCounty",9.45094049849578,"daggett",-109.509422302246,40.7315711975098,5,167,"utah"
"1130","TriCounty",9.45094049849578,"daggett",-109.526611328125,40.7487602233887,5,168,"utah"
"1131","TriCounty",9.45094049849578,"daggett",-109.538070678711,40.7602157592773,5,169,"utah"
"1132","TriCounty",9.45094049849578,"daggett",-109.543800354004,40.7831344604492,5,170,"utah"
"1133","TriCounty",9.45094049849578,"daggett",-109.532341003418,40.7945976257324,5,171,"utah"
"1134","TriCounty",9.45094049849578,"daggett",-109.515151977539,40.8003273010254,5,172,"utah"
"1135","TriCounty",9.45094049849578,"daggett",-109.515151977539,40.8117828369141,5,173,"utah"
"1136","TriCounty",9.45094049849578,"daggett",-109.526611328125,40.8175163269043,5,174,"utah"
"1137","TriCounty",9.45094049849578,"daggett",-109.55525970459,40.8232421875,5,175,"utah"
"1138","TriCounty",9.45094049849578,"daggett",-109.606826782227,40.8232421875,5,176,"utah"
"1139","TriCounty",9.45094049849578,"daggett",-109.664123535156,40.8060531616211,5,177,"utah"
"1140","TriCounty",9.45094049849578,"daggett",-109.721412658691,40.8003273010254,5,178,"utah"
"1141","TriCounty",9.45094049849578,"daggett",-109.750068664551,40.7945976257324,5,179,"utah"
"1142","TriCounty",9.45094049849578,"daggett",-109.761520385742,40.7831344604492,5,180,"utah"
"1143","TriCounty",9.45094049849578,"daggett",-109.778717041016,40.7774085998535,5,181,"utah"
"1144","TriCounty",9.45094049849578,"daggett",-109.807357788086,40.7774085998535,5,182,"utah"
"1145","TriCounty",9.45094049849578,"daggett",-109.824554443359,40.7774085998535,5,183,"utah"
"1146","TriCounty",9.45094049849578,"daggett",-109.841735839844,40.7716789245605,5,184,"utah"
"1147","TriCounty",9.45094049849578,"daggett",-109.85319519043,40.7659454345703,5,185,"utah"
"1148","TriCounty",9.45094049849578,"daggett",-109.899032592773,40.7659454345703,5,186,"utah"
"1149","TriCounty",9.45094049849578,"daggett",-109.939140319824,40.7774085998535,5,187,"utah"
"1150","TriCounty",9.45094049849578,"daggett",-109.956329345703,40.7945976257324,5,188,"utah"
"1151","TriCounty",9.45094049849578,"daggett",-109.984977722168,40.8060531616211,5,189,"utah"
"1152","TriCounty",9.45094049849578,"duchesne",-110.00789642334,40.8117828369141,7,216,"utah"
"1153","TriCounty",9.45094049849578,"duchesne",-109.984977722168,40.8060531616211,7,217,"utah"
"1154","TriCounty",9.45094049849578,"duchesne",-109.984977722168,39.8091087341309,7,218,"utah"
"1155","TriCounty",9.45094049849578,"duchesne",-110.861602783203,39.8148345947266,7,219,"utah"
"1156","TriCounty",9.45094049849578,"duchesne",-110.861602783203,39.8950538635254,7,220,"utah"
"1157","TriCounty",9.45094049849578,"duchesne",-110.901710510254,39.9007797241211,7,221,"utah"
"1158","TriCounty",9.45094049849578,"duchesne",-110.895980834961,40.0841255187988,7,222,"utah"
"1159","TriCounty",9.45094049849578,"duchesne",-110.91316986084,40.0898551940918,7,223,"utah"
"1160","TriCounty",9.45094049849578,"duchesne",-110.907440185547,40.1929893493652,7,224,"utah"
"1161","TriCounty",9.45094049849578,"duchesne",-110.907440185547,40.4336318969727,7,225,"utah"
"1162","TriCounty",9.45094049849578,"duchesne",-110.918899536133,40.4393615722656,7,226,"utah"
"1163","TriCounty",9.45094049849578,"duchesne",-110.918899536133,40.6742744445801,7,227,"utah"
"1164","TriCounty",9.45094049849578,"duchesne",-110.895980834961,40.691463470459,7,228,"utah"
"1165","TriCounty",9.45094049849578,"duchesne",-110.918899536133,40.7143821716309,7,229,"utah"
"1166","TriCounty",9.45094049849578,"duchesne",-110.890251159668,40.7143821716309,7,230,"utah"
"1167","TriCounty",9.45094049849578,"duchesne",-110.895980834961,40.7373008728027,7,231,"utah"
"1168","TriCounty",9.45094049849578,"duchesne",-110.821502685547,40.7201080322266,7,232,"utah"
"1169","TriCounty",9.45094049849578,"duchesne",-110.775665283203,40.7373008728027,7,233,"utah"
"1170","TriCounty",9.45094049849578,"duchesne",-110.695449829102,40.7373008728027,7,234,"utah"
"1171","TriCounty",9.45094049849578,"duchesne",-110.666793823242,40.7373008728027,7,235,"utah"
"1172","TriCounty",9.45094049849578,"duchesne",-110.643882751465,40.7602157592773,7,236,"utah"
